"subject" "activity" "measurement" "mean"
"372" "LAYING" 12 "tbodyacc-mean-z" -0.108160125666667
"373" "LAYING" 13 "tbodyacc-mean-z" -0.104331864532258
"374" "LAYING" 14 "tbodyacc-mean-z" -0.0868333315509804
"375" "LAYING" 15 "tbodyacc-mean-z" -0.118530240291667
"376" "LAYING" 16 "tbodyacc-mean-z" -0.107310493242857
"377" "LAYING" 17 "tbodyacc-mean-z" -0.107006279704225
"378" "LAYING" 18 "tbodyacc-mean-z" -0.107698927907692
"379" "LAYING" 19 "tbodyacc-mean-z" -0.10898146186747
"380" "LAYING" 20 "tbodyacc-mean-z" -0.104274322538235
"381" "LAYING" 21 "tbodyacc-mean-z" -0.103253832233333
"382" "LAYING" 22 "tbodyacc-mean-z" -0.110800924652778
"383" "LAYING" 23 "tbodyacc-mean-z" -0.104256776291667
"384" "LAYING" 24 "tbodyacc-mean-z" -0.107236237236111
"385" "LAYING" 25 "tbodyacc-mean-z" -0.100428830260274
"386" "LAYING" 26 "tbodyacc-mean-z" -0.105002540289474
"387" "LAYING" 27 "tbodyacc-mean-z" -0.107699732837838
"388" "LAYING" 28 "tbodyacc-mean-z" -0.1083448529625
"389" "LAYING" 29 "tbodyacc-mean-z" -0.109462068173913
"390" "LAYING" 30 "tbodyacc-mean-z" -0.1036581505
"391" "SITTING" 1 "tbodyacc-mean-z" -0.104544182255319
"392" "SITTING" 2 "tbodyacc-mean-z" -0.109218272456522
"393" "SITTING" 3 "tbodyacc-mean-z" -0.0983579203269231
"394" "SITTING" 4 "tbodyacc-mean-z" -0.10587459588
"395" "SITTING" 5 "tbodyacc-mean-z" -0.108540300265909
"396" "SITTING" 6 "tbodyacc-mean-z" -0.110127728709091
"397" "SITTING" 7 "tbodyacc-mean-z" -0.122464597625
"398" "SITTING" 8 "tbodyacc-mean-z" -0.104461049130435
"399" "SITTING" 9 "tbodyacc-mean-z" -0.07537846886
"400" "SITTING" 10 "tbodyacc-mean-z" -0.104253238796296
"401" "SITTING" 11 "tbodyacc-mean-z" -0.112840218339623
"402" "SITTING" 12 "tbodyacc-mean-z" -0.106307228960784
"403" "SITTING" 13 "tbodyacc-mean-z" -0.0972465110836735
"404" "SITTING" 14 "tbodyacc-mean-z" -0.100401490425926
"405" "SITTING" 15 "tbodyacc-mean-z" -0.11366125320339
"406" "SITTING" 16 "tbodyacc-mean-z" -0.0891404038405797
"407" "SITTING" 17 "tbodyacc-mean-z" -0.11362408509375
"408" "SITTING" 18 "tbodyacc-mean-z" -0.111904775824561
"409" "SITTING" 19 "tbodyacc-mean-z" -0.10870765430137
"410" "SITTING" 20 "tbodyacc-mean-z" -0.108369634515152
"411" "SITTING" 21 "tbodyacc-mean-z" -0.112057887741176
"412" "SITTING" 22 "tbodyacc-mean-z" -0.105827369516129
"413" "SITTING" 23 "tbodyacc-mean-z" -0.103808679294118
"414" "SITTING" 24 "tbodyacc-mean-z" -0.103041061426471
"415" "SITTING" 25 "tbodyacc-mean-z" -0.109160440476923
"416" "SITTING" 26 "tbodyacc-mean-z" -0.0974448692333333
"417" "SITTING" 27 "tbodyacc-mean-z" -0.105521912588571
"418" "SITTING" 28 "tbodyacc-mean-z" -0.111517939555556
"419" "SITTING" 29 "tbodyacc-mean-z" -0.1104118192
"420" "SITTING" 30 "tbodyacc-mean-z" -0.099515446133871
"421" "STANDING" 1 "tbodyacc-mean-z" -0.110601817735849
"422" "STANDING" 2 "tbodyacc-mean-z" -0.105908536055556
"423" "STANDING" 3 "tbodyacc-mean-z" -0.101621722633148
"424" "STANDING" 4 "tbodyacc-mean-z" -0.0961574905535714
"425" "STANDING" 5 "tbodyacc-mean-z" -0.102171095696429
"426" "STANDING" 6 "tbodyacc-mean-z" -0.112172831947368
"427" "STANDING" 7 "tbodyacc-mean-z" -0.0997778303207547
"428" "STANDING" 8 "tbodyacc-mean-z" -0.106114996837037
"429" "STANDING" 9 "tbodyacc-mean-z" -0.0952747481333333
"430" "STANDING" 10 "tbodyacc-mean-z" -0.107964083931818
"431" "STANDING" 11 "tbodyacc-mean-z" -0.108686630425532
"432" "STANDING" 12 "tbodyacc-mean-z" -0.105526999754098
"433" "STANDING" 13 "tbodyacc-mean-z" -0.112124137754386
"434" "STANDING" 14 "tbodyacc-mean-z" -0.103817701790667
"435" "STANDING" 15 "tbodyacc-mean-z" -0.105910832679245
"436" "STANDING" 16 "tbodyacc-mean-z" -0.103657729076923
"437" "STANDING" 17 "tbodyacc-mean-z" -0.111432145565
"438" "STANDING" 18 "tbodyacc-mean-z" -0.108453355945205
"439" "STANDING" 19 "tbodyacc-mean-z" -0.10904190460274
"440" "STANDING" 20 "tbodyacc-mean-z" -0.100402759931507
"441" "STANDING" 21 "tbodyacc-mean-z" -0.110417855808989
"442" "STANDING" 22 "tbodyacc-mean-z" -0.104967423820635
"443" "STANDING" 23 "tbodyacc-mean-z" -0.1105970177575
"444" "STANDING" 24 "tbodyacc-mean-z" -0.108222553855072
"445" "STANDING" 25 "tbodyacc-mean-z" -0.107352957594595
"446" "STANDING" 26 "tbodyacc-mean-z" -0.110237796416216
"447" "STANDING" 27 "tbodyacc-mean-z" -0.107835818025
"448" "STANDING" 28 "tbodyacc-mean-z" -0.106579385202532
"449" "STANDING" 29 "tbodyacc-mean-z" -0.108659067476923
"450" "STANDING" 30 "tbodyacc-mean-z" -0.108756209835593
"451" "WALKING" 1 "tbodyacc-mean-z" -0.111148103547368
"452" "WALKING" 2 "tbodyacc-mean-z" -0.105500357966102
"453" "WALKING" 3 "tbodyacc-mean-z" -0.112674859827586
"454" "WALKING" 4 "tbodyacc-mean-z" -0.11140306485
"455" "WALKING" 5 "tbodyacc-mean-z" -0.107741776464286
"456" "WALKING" 6 "tbodyacc-mean-z" -0.110303165877193
"457" "WALKING" 7 "tbodyacc-mean-z" -0.110912234947368
"458" "WALKING" 8 "tbodyacc-mean-z" -0.107252090833333
"459" "WALKING" 9 "tbodyacc-mean-z" -0.110820512307692
"460" "WALKING" 10 "tbodyacc-mean-z" -0.109057512132075
"461" "WALKING" 11 "tbodyacc-mean-z" -0.106096304033898
"462" "WALKING" 12 "tbodyacc-mean-z" -0.10316110632
"463" "WALKING" 13 "tbodyacc-mean-z" -0.111431456192982
"464" "WALKING" 14 "tbodyacc-mean-z" -0.106756369135593
"465" "WALKING" 15 "tbodyacc-mean-z" -0.107621819518519
"466" "WALKING" 16 "tbodyacc-mean-z" -0.108804049803922
"467" "WALKING" 17 "tbodyacc-mean-z" -0.109792122032787
"468" "WALKING" 18 "tbodyacc-mean-z" -0.104218315464286
"469" "WALKING" 19 "tbodyacc-mean-z" -0.122736673192308
"470" "WALKING" 20 "tbodyacc-mean-z" -0.113539477098039
"471" "WALKING" 21 "tbodyacc-mean-z" -0.104319332403846
"472" "WALKING" 22 "tbodyacc-mean-z" -0.107112510934783
"473" "WALKING" 23 "tbodyacc-mean-z" -0.113382994084746
"474" "WALKING" 24 "tbodyacc-mean-z" -0.110595952913793
"475" "WALKING" 25 "tbodyacc-mean-z" -0.108737636297297
"476" "WALKING" 26 "tbodyacc-mean-z" -0.108927011474576
"477" "WALKING" 27 "tbodyacc-mean-z" -0.112822289263158
"478" "WALKING" 28 "tbodyacc-mean-z" -0.103714705396296
"479" "WALKING" 29 "tbodyacc-mean-z" -0.106632427301887
"480" "WALKING" 30 "tbodyacc-mean-z" -0.0986247068969231
"481" "WALKING_DOWNSTAIRS" 1 "tbodyacc-mean-z" -0.107566190908163
"482" "WALKING_DOWNSTAIRS" 2 "tbodyacc-mean-z" -0.116812942382979
"483" "WALKING_DOWNSTAIRS" 3 "tbodyacc-mean-z" -0.116139842908163
"484" "WALKING_DOWNSTAIRS" 4 "tbodyacc-mean-z" -0.1067775246
"485" "WALKING_DOWNSTAIRS" 5 "tbodyacc-mean-z" -0.100319930659574
"486" "WALKING_DOWNSTAIRS" 6 "tbodyacc-mean-z" -0.107209356208333
"487" "WALKING_DOWNSTAIRS" 7 "tbodyacc-mean-z" -0.096938308587234
"488" "WALKING_DOWNSTAIRS" 8 "tbodyacc-mean-z" -0.107598135394737
"489" "WALKING_DOWNSTAIRS" 9 "tbodyacc-mean-z" -0.0910278793952381
"490" "WALKING_DOWNSTAIRS" 10 "tbodyacc-mean-z" -0.110848597247368
"491" "WALKING_DOWNSTAIRS" 11 "tbodyacc-mean-z" -0.111070149978261
"492" "WALKING_DOWNSTAIRS" 12 "tbodyacc-mean-z" -0.10955593226087
"493" "WALKING_DOWNSTAIRS" 13 "tbodyacc-mean-z" -0.101993941531915
"494" "WALKING_DOWNSTAIRS" 14 "tbodyacc-mean-z" -0.0928330165533333
"495" "WALKING_DOWNSTAIRS" 15 "tbodyacc-mean-z" -0.110526066428571
"496" "WALKING_DOWNSTAIRS" 16 "tbodyacc-mean-z" -0.119873705148936
"497" "WALKING_DOWNSTAIRS" 17 "tbodyacc-mean-z" -0.0892432745173913
"498" "WALKING_DOWNSTAIRS" 18 "tbodyacc-mean-z" -0.1033908092
"499" "WALKING_DOWNSTAIRS" 19 "tbodyacc-mean-z" -0.133695240660974
"500" "WALKING_DOWNSTAIRS" 20 "tbodyacc-mean-z" -0.104602925937778
"501" "WALKING_DOWNSTAIRS" 21 "tbodyacc-mean-z" -0.09816866218
"502" "WALKING_DOWNSTAIRS" 22 "tbodyacc-mean-z" -0.1074157796
"503" "WALKING_DOWNSTAIRS" 23 "tbodyacc-mean-z" -0.0988123712574074
"504" "WALKING_DOWNSTAIRS" 24 "tbodyacc-mean-z" -0.104818820272727
"505" "WALKING_DOWNSTAIRS" 25 "tbodyacc-mean-z" -0.107192376965517
"506" "WALKING_DOWNSTAIRS" 26 "tbodyacc-mean-z" -0.1064396194
"507" "WALKING_DOWNSTAIRS" 27 "tbodyacc-mean-z" -0.112837694688636
"508" "WALKING_DOWNSTAIRS" 28 "tbodyacc-mean-z" -0.10858897408913
"509" "WALKING_DOWNSTAIRS" 29 "tbodyacc-mean-z" -0.0981339984895833
"510" "WALKING_DOWNSTAIRS" 30 "tbodyacc-mean-z" -0.0999781422322581
"511" "WALKING_UPSTAIRS" 1 "tbodyacc-mean-z" -0.0973020020943396
"512" "WALKING_UPSTAIRS" 2 "tbodyacc-mean-z" -0.152513899520833
"513" "WALKING_UPSTAIRS" 3 "tbodyacc-mean-z" -0.110064863437288
"514" "WALKING_UPSTAIRS" 4 "tbodyacc-mean-z" -0.114219455519231
"515" "WALKING_UPSTAIRS" 5 "tbodyacc-mean-z" -0.107471453914894
"516" "WALKING_UPSTAIRS" 6 "tbodyacc-mean-z" -0.122082438784314
"517" "WALKING_UPSTAIRS" 7 "tbodyacc-mean-z" -0.143769688803922
"518" "WALKING_UPSTAIRS" 8 "tbodyacc-mean-z" -0.11512211995122
"519" "WALKING_UPSTAIRS" 9 "tbodyacc-mean-z" -0.125219003959184
"520" "WALKING_UPSTAIRS" 10 "tbodyacc-mean-z" -0.118180420834043
"521" "WALKING_UPSTAIRS" 11 "tbodyacc-mean-z" -0.106797216481481
"522" "WALKING_UPSTAIRS" 12 "tbodyacc-mean-z" -0.107339730115385
"523" "WALKING_UPSTAIRS" 13 "tbodyacc-mean-z" -0.125767265890909
"524" "WALKING_UPSTAIRS" 14 "tbodyacc-mean-z" -0.112279688983333
"525" "WALKING_UPSTAIRS" 15 "tbodyacc-mean-z" -0.116952464895833
"526" "WALKING_UPSTAIRS" 16 "tbodyacc-mean-z" -0.124074517745098
"527" "WALKING_UPSTAIRS" 17 "tbodyacc-mean-z" -0.121290442104167
"528" "WALKING_UPSTAIRS" 18 "tbodyacc-mean-z" -0.112655891327586
"529" "WALKING_UPSTAIRS" 19 "tbodyacc-mean-z" -0.151054607725
"530" "WALKING_UPSTAIRS" 20 "tbodyacc-mean-z" -0.121023947784314
"531" "WALKING_UPSTAIRS" 21 "tbodyacc-mean-z" -0.125414265340426
"532" "WALKING_UPSTAIRS" 22 "tbodyacc-mean-z" -0.117550861738095
"533" "WALKING_UPSTAIRS" 23 "tbodyacc-mean-z" -0.126890616782353
"534" "WALKING_UPSTAIRS" 24 "tbodyacc-mean-z" -0.114248610966102
"535" "WALKING_UPSTAIRS" 25 "tbodyacc-mean-z" -0.126210440292308
"536" "WALKING_UPSTAIRS" 26 "tbodyacc-mean-z" -0.121943461236364
"537" "WALKING_UPSTAIRS" 27 "tbodyacc-mean-z" -0.123530438196078
"538" "WALKING_UPSTAIRS" 28 "tbodyacc-mean-z" -0.121514025692157
"539" "WALKING_UPSTAIRS" 29 "tbodyacc-mean-z" -0.118000587840816
"540" "WALKING_UPSTAIRS" 30 "tbodyacc-mean-z" -0.124697493775385
"541" "LAYING" 1 "tbodyacc-std-x" -0.9280564692
"542" "LAYING" 2 "tbodyacc-std-x" -0.974059464791667
"543" "LAYING" 3 "tbodyacc-std-x" -0.982776639193548
"544" "LAYING" 4 "tbodyacc-std-x" -0.954193738888889
"545" "LAYING" 5 "tbodyacc-std-x" -0.965934509615385
"546" "LAYING" 6 "tbodyacc-std-x" -0.934049422052632
"547" "LAYING" 7 "tbodyacc-std-x" -0.93651361
"548" "LAYING" 8 "tbodyacc-std-x" -0.94304121537037
"549" "LAYING" 9 "tbodyacc-std-x" -0.94233309
"550" "LAYING" 10 "tbodyacc-std-x" -0.968283685
"551" "LAYING" 11 "tbodyacc-std-x" -0.98477733
"552" "LAYING" 12 "tbodyacc-std-x" -0.95531868
"553" "LAYING" 13 "tbodyacc-std-x" -0.968891989354839
"554" "LAYING" 14 "tbodyacc-std-x" -0.917501887333333
"555" "LAYING" 15 "tbodyacc-std-x" -0.972255551527778
"556" "LAYING" 16 "tbodyacc-std-x" -0.973691429428571
"557" "LAYING" 17 "tbodyacc-std-x" -0.972960567323944
"558" "LAYING" 18 "tbodyacc-std-x" -0.984527649230769
"559" "LAYING" 19 "tbodyacc-std-x" -0.965019579518072
"560" "LAYING" 20 "tbodyacc-std-x" -0.962249114705882
"561" "LAYING" 21 "tbodyacc-std-x" -0.955019866222222
"562" "LAYING" 22 "tbodyacc-std-x" -0.947735251944444
"563" "LAYING" 23 "tbodyacc-std-x" -0.956756363194444
"564" "LAYING" 24 "tbodyacc-std-x" -0.967984021111111
"565" "LAYING" 25 "tbodyacc-std-x" -0.909116474109589
"566" "LAYING" 26 "tbodyacc-std-x" -0.969445445263158
"567" "LAYING" 27 "tbodyacc-std-x" -0.978455153108108
"568" "LAYING" 28 "tbodyacc-std-x" -0.9688882955
"569" "LAYING" 29 "tbodyacc-std-x" -0.984219555507246
"570" "LAYING" 30 "tbodyacc-std-x" -0.976362515428571
"571" "SITTING" 1 "tbodyacc-std-x" -0.977229008297872
"572" "SITTING" 2 "tbodyacc-std-x" -0.986822279565217
"573" "SITTING" 3 "tbodyacc-std-x" -0.971010120961538
"574" "SITTING" 4 "tbodyacc-std-x" -0.980309931
"575" "SITTING" 5 "tbodyacc-std-x" -0.980945022045455
"576" "SITTING" 6 "tbodyacc-std-x" -0.980164933636364
"577" "SITTING" 7 "tbodyacc-std-x" -0.972668374583333
"578" "SITTING" 8 "tbodyacc-std-x" -0.979026152391304
"579" "SITTING" 9 "tbodyacc-std-x" -0.9572277914
"580" "SITTING" 10 "tbodyacc-std-x" -0.982901825925926
"581" "SITTING" 11 "tbodyacc-std-x" -0.982796562075472
"582" "SITTING" 12 "tbodyacc-std-x" -0.982568781960784
"583" "SITTING" 13 "tbodyacc-std-x" -0.989546275306122
"584" "SITTING" 14 "tbodyacc-std-x" -0.976302248148148
"585" "SITTING" 15 "tbodyacc-std-x" -0.987084356101695
"586" "SITTING" 16 "tbodyacc-std-x" -0.986825605362319
"587" "SITTING" 17 "tbodyacc-std-x" -0.9944439053125
"588" "SITTING" 18 "tbodyacc-std-x" -0.994347988596491
"589" "SITTING" 19 "tbodyacc-std-x" -0.976357663013699
"590" "SITTING" 20 "tbodyacc-std-x" -0.983081858939394
"591" "SITTING" 21 "tbodyacc-std-x" -0.991777287176471
"592" "SITTING" 22 "tbodyacc-std-x" -0.978466823709677
"593" "SITTING" 23 "tbodyacc-std-x" -0.987607636617647
"594" "SITTING" 24 "tbodyacc-std-x" -0.990593766617647
"595" "SITTING" 25 "tbodyacc-std-x" -0.991892828615385
"596" "SITTING" 26 "tbodyacc-std-x" -0.979768987948718
"597" "SITTING" 27 "tbodyacc-std-x" -0.988580107714286
"598" "SITTING" 28 "tbodyacc-std-x" -0.983272806805556
"599" "SITTING" 29 "tbodyacc-std-x" -0.9907450195
"600" "SITTING" 30 "tbodyacc-std-x" -0.983622744193548
"601" "STANDING" 1 "tbodyacc-std-x" -0.995759901509434
"602" "STANDING" 2 "tbodyacc-std-x" -0.987271889259259
"603" "STANDING" 3 "tbodyacc-std-x" -0.96674254295082
"604" "STANDING" 4 "tbodyacc-std-x" -0.97692058
"605" "STANDING" 5 "tbodyacc-std-x" -0.968591815714286
"606" "STANDING" 6 "tbodyacc-std-x" -0.981758159649123
"607" "STANDING" 7 "tbodyacc-std-x" -0.979307570377358
"608" "STANDING" 8 "tbodyacc-std-x" -0.988815418148148
"609" "STANDING" 9 "tbodyacc-std-x" -0.975741252444444
"610" "STANDING" 10 "tbodyacc-std-x" -0.978403481818182
"611" "STANDING" 11 "tbodyacc-std-x" -0.994978878723404
"612" "STANDING" 12 "tbodyacc-std-x" -0.981243992459016
"613" "STANDING" 13 "tbodyacc-std-x" -0.991020759298246
"614" "STANDING" 14 "tbodyacc-std-x" -0.973268905
"615" "STANDING" 15 "tbodyacc-std-x" -0.988949247358491
"616" "STANDING" 16 "tbodyacc-std-x" -0.989076811794872
"617" "STANDING" 17 "tbodyacc-std-x" -0.991163919871795
"618" "STANDING" 18 "tbodyacc-std-x" -0.992019762739726
"619" "STANDING" 19 "tbodyacc-std-x" -0.989910996849315
"620" "STANDING" 20 "tbodyacc-std-x" -0.967209961232877
"621" "STANDING" 21 "tbodyacc-std-x" -0.981419961123596
"622" "STANDING" 22 "tbodyacc-std-x" -0.985000527142857
"623" "STANDING" 23 "tbodyacc-std-x" -0.985421519558824
"624" "STANDING" 24 "tbodyacc-std-x" -0.98725587115942
"625" "STANDING" 25 "tbodyacc-std-x" -0.991970126756757
"626" "STANDING" 26 "tbodyacc-std-x" -0.993069368783784
"627" "STANDING" 27 "tbodyacc-std-x" -0.9919515835
"628" "STANDING" 28 "tbodyacc-std-x" -0.977748638607595
"629" "STANDING" 29 "tbodyacc-std-x" -0.996068635384615
"630" "STANDING" 30 "tbodyacc-std-x" -0.977559426949153
"631" "WALKING" 1 "tbodyacc-std-x" -0.283740258842105
"632" "WALKING" 2 "tbodyacc-std-x" -0.423642838474576
"633" "WALKING" 3 "tbodyacc-std-x" -0.360356726034483
"634" "WALKING" 4 "tbodyacc-std-x" -0.440829971333333
"635" "WALKING" 5 "tbodyacc-std-x" -0.294098534232143
"636" "WALKING" 6 "tbodyacc-std-x" -0.296538717368421
"637" "WALKING" 7 "tbodyacc-std-x" -0.327243240701754
"638" "WALKING" 8 "tbodyacc-std-x" -0.173605736002083
"639" "WALKING" 9 "tbodyacc-std-x" -0.238353562692308
"640" "WALKING" 10 "tbodyacc-std-x" -0.178709734396226
"641" "WALKING" 11 "tbodyacc-std-x" -0.422842071864407
"642" "WALKING" 12 "tbodyacc-std-x" -0.128898533096
"643" "WALKING" 13 "tbodyacc-std-x" -0.346980394210526
"644" "WALKING" 14 "tbodyacc-std-x" -0.402639098135593
"645" "WALKING" 15 "tbodyacc-std-x" -0.327961801111111
"646" "WALKING" 16 "tbodyacc-std-x" -0.404692523921569
"647" "WALKING" 17 "tbodyacc-std-x" -0.31950017295082
"648" "WALKING" 18 "tbodyacc-std-x" -0.37600552125
"649" "WALKING" 19 "tbodyacc-std-x" -0.0489049407963462
"650" "WALKING" 20 "tbodyacc-std-x" -0.208342792019608
"651" "WALKING" 21 "tbodyacc-std-x" -0.297814843538462
"652" "WALKING" 22 "tbodyacc-std-x" -0.00865921919565217
"653" "WALKING" 23 "tbodyacc-std-x" -0.313521773389831
"654" "WALKING" 24 "tbodyacc-std-x" -0.47076236637931
"655" "WALKING" 25 "tbodyacc-std-x" -0.596007443513514
"656" "WALKING" 26 "tbodyacc-std-x" -0.340185527559322
"657" "WALKING" 27 "tbodyacc-std-x" -0.348475560526316
"658" "WALKING" 28 "tbodyacc-std-x" -0.293003522222222
"659" "WALKING" 29 "tbodyacc-std-x" -0.174337940226415
"660" "WALKING" 30 "tbodyacc-std-x" -0.346394275230769
"661" "WALKING_DOWNSTAIRS" 1 "tbodyacc-std-x" 0.0300353383483878
"662" "WALKING_DOWNSTAIRS" 2 "tbodyacc-std-x" 0.0463666814446808
"663" "WALKING_DOWNSTAIRS" 3 "tbodyacc-std-x" -0.0574100475102041
"664" "WALKING_DOWNSTAIRS" 4 "tbodyacc-std-x" 0.0111935496222222
"665" "WALKING_DOWNSTAIRS" 5 "tbodyacc-std-x" 0.275046110468085
"666" "WALKING_DOWNSTAIRS" 6 "tbodyacc-std-x" 0.383681639791667
"667" "WALKING_DOWNSTAIRS" 7 "tbodyacc-std-x" 0.0660815600978723
"668" "WALKING_DOWNSTAIRS" 8 "tbodyacc-std-x" 0.0241393473736842
"669" "WALKING_DOWNSTAIRS" 9 "tbodyacc-std-x" 0.213392270547619
"670" "WALKING_DOWNSTAIRS" 10 "tbodyacc-std-x" 0.295733547631579
"671" "WALKING_DOWNSTAIRS" 11 "tbodyacc-std-x" 0.142456557034783
"672" "WALKING_DOWNSTAIRS" 12 "tbodyacc-std-x" 0.0424084916086956
"673" "WALKING_DOWNSTAIRS" 13 "tbodyacc-std-x" -0.0681563626617021
"674" "WALKING_DOWNSTAIRS" 14 "tbodyacc-std-x" 0.0178313402266667
"675" "WALKING_DOWNSTAIRS" 15 "tbodyacc-std-x" 0.406471051190476
"676" "WALKING_DOWNSTAIRS" 16 "tbodyacc-std-x" 0.207251997929787
"677" "WALKING_DOWNSTAIRS" 17 "tbodyacc-std-x" 0.187719760269565
"678" "WALKING_DOWNSTAIRS" 18 "tbodyacc-std-x" -0.302634565090909
"679" "WALKING_DOWNSTAIRS" 19 "tbodyacc-std-x" 0.626917070512821
"680" "WALKING_DOWNSTAIRS" 20 "tbodyacc-std-x" 0.0745098785288889
"681" "WALKING_DOWNSTAIRS" 21 "tbodyacc-std-x" 0.224343492244444
"682" "WALKING_DOWNSTAIRS" 22 "tbodyacc-std-x" 0.348618168333333
"683" "WALKING_DOWNSTAIRS" 23 "tbodyacc-std-x" 0.0441392843425926
"684" "WALKING_DOWNSTAIRS" 24 "tbodyacc-std-x" -0.08273248054
"685" "WALKING_DOWNSTAIRS" 25 "tbodyacc-std-x" -0.253756934258621
"686" "WALKING_DOWNSTAIRS" 26 "tbodyacc-std-x" 0.17395384962
"687" "WALKING_DOWNSTAIRS" 27 "tbodyacc-std-x" 0.167407531090909
"688" "WALKING_DOWNSTAIRS" 28 "tbodyacc-std-x" 0.125712887943478
"689" "WALKING_DOWNSTAIRS" 29 "tbodyacc-std-x" 0.167383602458333
"690" "WALKING_DOWNSTAIRS" 30 "tbodyacc-std-x" -0.0577703163548387
"691" "WALKING_UPSTAIRS" 1 "tbodyacc-std-x" -0.35470802509434
"692" "WALKING_UPSTAIRS" 2 "tbodyacc-std-x" -0.304376406458333
"693" "WALKING_UPSTAIRS" 3 "tbodyacc-std-x" -0.313123437627119
"694" "WALKING_UPSTAIRS" 4 "tbodyacc-std-x" -0.204933042903846
"695" "WALKING_UPSTAIRS" 5 "tbodyacc-std-x" -0.0457237779851064
"696" "WALKING_UPSTAIRS" 6 "tbodyacc-std-x" -0.0501350188513725
"697" "WALKING_UPSTAIRS" 7 "tbodyacc-std-x" -0.29487297445098
"698" "WALKING_UPSTAIRS" 8 "tbodyacc-std-x" -0.171712174634146
"699" "WALKING_UPSTAIRS" 9 "tbodyacc-std-x" -0.36144437755102
"700" "WALKING_UPSTAIRS" 10 "tbodyacc-std-x" -0.161591924234043
"701" "WALKING_UPSTAIRS" 11 "tbodyacc-std-x" -0.238802959018519
"702" "WALKING_UPSTAIRS" 12 "tbodyacc-std-x" -0.290149192307692
"703" "WALKING_UPSTAIRS" 13 "tbodyacc-std-x" -0.296284597454545
"704" "WALKING_UPSTAIRS" 14 "tbodyacc-std-x" -0.309396717592593
"705" "WALKING_UPSTAIRS" 15 "tbodyacc-std-x" -0.0260971840270833
"706" "WALKING_UPSTAIRS" 16 "tbodyacc-std-x" -0.397083831568627
"707" "WALKING_UPSTAIRS" 17 "tbodyacc-std-x" -0.062952754100625
"708" "WALKING_UPSTAIRS" 18 "tbodyacc-std-x" -0.380168286724138
"709" "WALKING_UPSTAIRS" 19 "tbodyacc-std-x" -0.1287420952375
"710" "WALKING_UPSTAIRS" 20 "tbodyacc-std-x" -0.116088676011765
"711" "WALKING_UPSTAIRS" 21 "tbodyacc-std-x" -0.240808282276596
"712" "WALKING_UPSTAIRS" 22 "tbodyacc-std-x" 0.0835738640921429
"713" "WALKING_UPSTAIRS" 23 "tbodyacc-std-x" -0.243887818513725
"714" "WALKING_UPSTAIRS" 24 "tbodyacc-std-x" -0.344399351355932
"715" "WALKING_UPSTAIRS" 25 "tbodyacc-std-x" -0.459775646153846
"716" "WALKING_UPSTAIRS" 26 "tbodyacc-std-x" -0.169006952418182
"717" "WALKING_UPSTAIRS" 27 "tbodyacc-std-x" -0.295439547254902
"718" "WALKING_UPSTAIRS" 28 "tbodyacc-std-x" -0.242062430294118
"719" "WALKING_UPSTAIRS" 29 "tbodyacc-std-x" -0.0867715569693878
"720" "WALKING_UPSTAIRS" 30 "tbodyacc-std-x" -0.350504475230769
"721" "LAYING" 1 "tbodyacc-std-y" -0.83682740562
"722" "LAYING" 2 "tbodyacc-std-y" -0.98027739875
"723" "LAYING" 3 "tbodyacc-std-y" -0.962057544516129
"724" "LAYING" 4 "tbodyacc-std-y" -0.941714042407407
"725" "LAYING" 5 "tbodyacc-std-y" -0.969295613269231
"726" "LAYING" 6 "tbodyacc-std-y" -0.924644826385965
"727" "LAYING" 7 "tbodyacc-std-y" -0.926262668653846
"728" "LAYING" 8 "tbodyacc-std-y" -0.93489116
"729" "LAYING" 9 "tbodyacc-std-y" -0.9162927764
"730" "LAYING" 10 "tbodyacc-std-y" -0.946454302068966
"731" "LAYING" 11 "tbodyacc-std-y" -0.972196873859649
"732" "LAYING" 12 "tbodyacc-std-y" -0.949072009333333
"733" "LAYING" 13 "tbodyacc-std-y" -0.950947949516129
"734" "LAYING" 14 "tbodyacc-std-y" -0.909697040980392
"735" "LAYING" 15 "tbodyacc-std-y" -0.962759422361111
"736" "LAYING" 16 "tbodyacc-std-y" -0.943061150285714
"737" "LAYING" 17 "tbodyacc-std-y" -0.944792875211268
"738" "LAYING" 18 "tbodyacc-std-y" -0.986160920923077
"739" "LAYING" 19 "tbodyacc-std-y" -0.973449968554217
"740" "LAYING" 20 "tbodyacc-std-y" -0.964098180294118
"741" "LAYING" 21 "tbodyacc-std-y" -0.956959422222222
"742" "LAYING" 22 "tbodyacc-std-y" -0.913276301666667
"743" "LAYING" 23 "tbodyacc-std-y" -0.976309827361111
"744" "LAYING" 24 "tbodyacc-std-y" -0.983126461944444
"745" "LAYING" 25 "tbodyacc-std-y" -0.691770680561644
"746" "LAYING" 26 "tbodyacc-std-y" -0.983231351842105
"747" "LAYING" 27 "tbodyacc-std-y" -0.983736043783784
"748" "LAYING" 28 "tbodyacc-std-y" -0.945386780375
"749" "LAYING" 29 "tbodyacc-std-y" -0.990240946666667
"750" "LAYING" 30 "tbodyacc-std-y" -0.954201823857143
"751" "SITTING" 1 "tbodyacc-std-y" -0.922618641914894
"752" "SITTING" 2 "tbodyacc-std-y" -0.950704499130435
"753" "SITTING" 3 "tbodyacc-std-y" -0.856617812115385
